id,channel_id,counter_edge_id,from_node_id,to_node_id,balance(millisat),fee_base(millisat),fee_proportional,min_htlc(millisat),timelock
64091,32045,64090,1459,1155,268972,1000,1,1000,40

64092,32046,64093,3854,3761,681439,1000,1,1000,40

64093,32046,64092,3761,3854,82598,0,0,0,0

64094,32047,64095,1413,3761,54628,995,1,1000,40

64095,32047,64094,3761,1413,1094273,0,0,0,0

64096,32048,64097,4251,971,1022649,1000,99,1000,40

64097,32048,64096,971,4251,202884,1000,100,1,144

64098,32049,64099,1982,3950,774844,0,0,0,0

64099,32049,64098,3950,1982,92724,1000,1,1000,40

64100,32050,64101,1386,4228,257337,4,56,1,144

64101,32050,64100,4228,1386,777416,0,0,0,0

64102,32051,64103,1429,1230,277218,1000,1,1,40

64103,32051,64102,1230,1429,576869,100,10,1000,40

64104,32052,64105,1165,4245,902912,1000,1,1000,40

64105,32052,64104,4245,1165,178666,0,0,0,0

64106,32053,64107,4250,1305,662130,1000,1,1000,40

64107,32053,64106,1305,4250,523385,1000,1,1,40

64108,32054,64109,1276,1230,182242,1000,1,1,40

64109,32054,64108,1230,1276,1033612,100,10,1000,40

64110,32055,64111,4195,3779,928275,1000,1,1000,40

64111,32055,64110,3779,4195,44676,1,1,1,14

64112,32056,64113,3396,4182,694,0,0,0,0

64113,32056,64112,4182,3396,1122465,1000,1,1000,40

64114,32057,64115,2082,4182,775659,0,1,1,14

64115,32057,64114,4182,2082,436664,1000,1,1000,40

64116,32058,64117,1453,4008,75063,1000,1,1,40

64117,32058,64116,4008,1453,887143,1000,1,1000,40

64118,32059,64119,3839,1270,314838,1000,1,1000,40

64119,32059,64118,1270,3839,560442,1000,2500,1000,30

64120,32060,64121,2097,987,835208,1,1,1,144

64121,32060,64120,987,2097,223234,1000,1,1000,40

64122,32061,64123,1169,4262,209937,1000,1,1,72

64123,32061,64122,4262,1169,1329624,1000,1,1000,40

64124,32062,64125,1465,3839,232442,3000,500,1000,120

64125,32062,64124,3839,1465,490850,1000,1,1,40

64126,32063,64127,2821,1459,836288,1,1,1000,14

64127,32063,64126,1459,2821,254385,1000,1,0,40

64128,32064,64129,1455,4229,164632,0,1000,1000,9

64129,32064,64128,4229,1455,463642,2,1,1,39

64130,32065,64131,1465,3839,1041222,3000,500,1000,120

64131,32065,64130,3839,1465,255292,1000,1,1,40

64132,32066,64133,4195,1459,193906,1000,1,1000,40

64133,32066,64132,1459,4195,638068,1000,1,1,40

64134,32067,64135,1429,4239,58723,1000,1,1000,40

64135,32067,64134,4239,1429,595373,0,0,0,0

64136,32068,64137,1421,4240,463676,1,5,1000,40

64137,32068,64136,4240,1421,991830,1000,1,1000,40

64138,32069,64139,3761,1274,473692,0,0,0,0

64139,32069,64138,1274,3761,651493,1100,1390,1000,720

64140,32070,64141,3504,3761,656112,1000,0,1000,14

64141,32070,64140,3761,3504,349346,0,0,0,0

64142,32071,64143,1170,1459,241740,42,2,1000,42

64143,32071,64142,1459,1170,980002,1000,1,1,40

64144,32072,64145,4229,2469,436565,2,1,1,39

64145,32072,64144,2469,4229,553059,0,1000,1000,30

64146,32073,64147,4182,154,562476,1000,1,1000,40

64147,32073,64146,154,4182,652546,1000,1,1000,40

64148,32074,64149,4182,1413,14487,1000,1,1000,40

64149,32074,64148,1413,4182,825171,995,1,1,40

64150,32075,64151,633,4182,342987,0,1,1,39

64151,32075,64150,4182,633,411257,1000,1,1000,40

64152,32076,64153,3839,1270,567526,1000,1,1000,40

64153,32076,64152,1270,3839,435802,1000,2500,1000,30

64154,32077,64155,1455,3762,325016,0,1000,1000,9

64155,32077,64154,3762,1455,867616,0,0,1000,40

64156,32078,64157,4262,291,916041,1000,1,1000,40

64157,32078,64156,291,4262,19797,1,10,1,144

64158,32079,64159,2004,4252,1013864,1000,1,1,40

64159,32079,64158,4252,2004,247410,0,0,0,0

64160,32080,64161,4262,1418,311706,1000,1,1000,40

64161,32080,64160,1418,4262,692946,1000,1,1000,40

64162,32081,64163,4262,1207,328570,1000,1,1000,40

64163,32081,64162,1207,4262,567294,0,800,1000,30

64164,32082,64165,4262,2467,405949,1000,1,1000,40

64165,32082,64164,2467,4262,490039,0,800,1000,30

64166,32083,64167,1465,4202,863278,3000,500,1000,120

64167,32083,64166,4202,1465,368252,1000,10,1,14

64168,32084,64169,1374,4252,377868,3,101,1,144

64169,32084,64168,4252,1374,828341,0,0,0,0

64170,32085,64171,770,4262,258084,0,0,0,0

64171,32085,64170,4262,770,436801,1000,1,1000,40

64172,32086,64173,3363,4252,110866,1000,1,1,40

64173,32086,64172,4252,3363,723588,0,0,0,0

64174,32087,64175,3342,1270,288082,100000,1000,1000,40

64175,32087,64174,1270,3342,440398,1000,2500,1,30

64176,32088,64177,4252,3091,426470,0,0,0,0

64177,32088,64176,3091,4252,523497,1000,50,1,40

64178,32089,64179,3739,4252,191053,1000,1,1,40

64179,32089,64178,4252,3739,424707,0,0,0,0

64180,32090,64181,3750,4275,58719,1000,10,1,14

64181,32090,64180,4275,3750,905410,1000,1,1000,40

64182,32091,64183,1438,4240,366219,1,89,1000,16

64183,32091,64182,4240,1438,375743,1000,1,1000,40

64184,32092,64185,2470,4240,1098267,0,800,1000,30

64185,32092,64184,4240,2470,67072,1000,1,1000,40

64186,32093,64187,4195,1459,253793,1000,1,1000,40

64187,32093,64186,1459,4195,509768,1000,1,1000,40

64188,32094,64189,4266,3160,105681,0,0,0,0

64189,32094,64188,3160,4266,749816,1000,2,1000,42

64190,32095,64191,1106,2547,54788,1000,1,1000,40

64191,32095,64190,2547,1106,843077,1000,1,1,40

64192,32096,64193,2708,3982,555374,1000,1,1000,40

64193,32096,64192,3982,2708,491165,0,5,1,10

64194,32097,64195,3839,1270,631909,1000,1,1000,40

64195,32097,64194,1270,3839,88517,1000,2500,1000,30

64196,32098,64197,1465,2504,202067,3000,500,1000,120

64197,32098,64196,2504,1465,752828,1000,2500,1000,40

64198,32099,64199,389,1808,89732,0,0,0,0

64199,32099,64198,1808,389,997718,1000,1,1000,40

64200,32100,64201,971,4275,210329,1000,100,1,144

64201,32100,64200,4275,971,557643,1000,1,1000,40

64202,32101,64203,3839,1270,401143,1000,1,1000,40

64203,32101,64202,1270,3839,481025,1000,2500,1000,30

64204,32102,64205,3342,971,121089,100000,1000,1000,40

64205,32102,64204,971,3342,762035,1000,100,1,144

64206,32103,64207,4264,1313,1110517,1000,1,1000,40

64207,32103,64206,1313,4264,65537,0,4000,1000,30

64208,32104,64209,1455,2528,278023,0,0,1000,9

64209,32104,64208,2528,1455,616825,1,1,1,40

64210,32105,64211,1226,2528,561807,1000,1,1000,40

64211,32105,64210,2528,1226,253644,1,1,1000,144

64212,32106,64213,1425,2528,489581,1000,1,1000,40

64213,32106,64212,2528,1425,200008,1,1,1000,40

64214,32107,64215,1770,2528,312255,1,1,1000,144

64215,32107,64214,2528,1770,528844,1,1,1,40

64216,32108,64217,1300,2528,501958,0,4000,1000,30

64217,32108,64216,2528,1300,304477,1,1,1,40

64218,32109,64219,2528,971,885841,1,1,1,40

64219,32109,64218,971,2528,155079,1000,100,1000,144

64220,32110,64221,2528,1421,1007785,1,1,1,40

64221,32110,64220,1421,2528,117281,1,5,1000,40

64222,32111,64223,4275,3745,843447,1000,1,1000,40

64223,32111,64222,3745,4275,146267,1000,100,1,14

64224,32112,64225,4274,336,1037476,1000,1,1000,40

64225,32112,64224,336,4274,71104,431,1,1,14

64226,32113,64227,1171,3480,258400,1000,1,1000,40

64227,32113,64226,3480,1171,878492,1000,1,1000,40

64228,32114,64229,4272,1429,582554,1000,1,1000,40

64229,32114,64228,1429,4272,147077,1000,1,1000,40

64230,32115,64231,1132,4277,843470,5000,500,1000,40

64231,32115,64230,4277,1132,109593,0,10,10000,14

64232,32116,64233,4281,4235,236725,0,0,0,0

64233,32116,64232,4235,4281,685055,1000,1,1000,40

64234,32117,64235,4236,2504,184891,1000,1,1,40

64235,32117,64234,2504,4236,840814,1000,2500,1000,40

64236,32118,64237,4251,2504,809511,1000,99,1000,40

64237,32118,64236,2504,4251,319764,1000,2500,1000,40

64238,32119,64239,633,3059,502350,0,1,1000,39

64239,32119,64238,3059,633,277206,1000,1,1,40

64240,32120,64241,2687,3931,604074,1000,1,1,40

64241,32120,64240,3931,2687,523040,1,10,1000,40

64242,32121,64243,4236,657,574066,1000,1,1,40

64243,32121,64242,657,4236,710996,2,0,1000,144

64244,32122,64245,4265,1429,699452,1000,1,1000,40

64245,32122,64244,1429,4265,295242,1000,1,1,40

64246,32123,64247,2877,2504,267563,0,0,0,0

64247,32123,64246,2504,2877,540347,1000,2500,1000,40

64248,32124,64249,4212,4280,485328,1000,1,1000,40

64249,32124,64248,4280,4212,380349,500,15,1000,7

64250,32125,64251,3839,1270,595320,1000,1,1000,40

64251,32125,64250,1270,3839,437415,1000,2500,1000,30

64252,32126,64253,3802,4280,421992,243,21,1000,42

64253,32126,64252,4280,3802,557708,250,100,1000,42

64254,32127,64255,113,1389,271449,1000,1,1000,40

64255,32127,64254,1389,113,661532,0,4000,1000,30

64256,32128,64257,4178,4284,552733,1000,1,1000,40

64257,32128,64256,4284,4178,352942,1000,1,1000,40

64258,32129,64259,1555,410,405985,1000,100,10000,144

64259,32129,64258,410,1555,107332,1000,100,1,144

64260,32130,64261,1965,2410,303615,0,0,1000,40

64261,32130,64260,2410,1965,485820,1000,1,1,40

64262,32131,64263,3802,4280,147733,243,21,1000,42

64263,32131,64262,4280,3802,733225,250,100,1000,42

64264,32132,64265,2418,4280,218145,1000,1,1,40

64265,32132,64264,4280,2418,864561,0,0,0,0

64266,32133,64267,2708,4280,49502,1000,1,1000,40

64267,32133,64266,4280,2708,1021227,250,100,1000,42

64268,32134,64269,4264,1459,1240981,1000,1,1000,40

64269,32134,64268,1459,4264,13723,1000,1,1,40

64270,32135,64271,3307,336,195997,1000,1,0,40

64271,32135,64270,336,3307,682741,431,1,1000,14

64272,32136,64273,922,1459,104179,1000,1,1000,40

64273,32136,64272,1459,922,1131380,1000,1,1000,40

64274,32137,64275,3314,985,274573,0,0,0,0

64275,32137,64274,985,3314,974314,1000,500,1000,40

64276,32138,64277,3314,2469,332516,0,0,0,0

64277,32138,64276,2469,3314,512187,0,800,1000,30

64278,32139,64279,3314,744,690810,0,0,0,0

64279,32139,64278,744,3314,28154,0,100,1000,10

64280,32140,64281,3981,971,572064,10000,10,1,144

64281,32140,64280,971,3981,466257,1000,100,1000,144

64282,32141,64283,3070,4264,654165,1000,1,1,40

64283,32141,64282,4264,3070,238890,1000,1,1000,40

64284,32142,64285,836,2598,221522,1000,1,1000,40

64285,32142,64284,2598,836,345039,1000,1,1000,40

64286,32143,64287,1455,4285,83259,0,1000,1000,9

64287,32143,64286,4285,1455,699003,0,0,0,0

64288,32144,64289,4257,4212,124479,0,1,1000,40

64289,32144,64288,4212,4257,802791,1000,1,1000,40

64290,32145,64291,1305,971,52898,1000,1,1,40

64291,32145,64290,971,1305,1206351,1000,100,1000,144

64292,32146,64293,1635,971,349216,1000,1,1,40

64293,32146,64292,971,1635,824586,1000,100,1000,144

64294,32147,64295,971,1415,646827,1000,100,1000,144

64295,32147,64294,1415,971,151819,0,0,0,0

64296,32148,64297,4270,1270,714995,1000,1,1000,40

64297,32148,64296,1270,4270,87687,1000,490,1,30

64298,32149,64299,4002,4257,518540,0,0,0,0

64299,32149,64298,4257,4002,252669,1000,1,1000,40

64300,32150,64301,3500,1465,1200476,1000,1,1,40

64301,32150,64300,1465,3500,143723,2000,100,1000,200

64302,32151,64303,1455,4280,543062,0,1000,1000,9

64303,32151,64302,4280,1455,373220,250,10,1000,7

64304,32152,64305,4177,1455,38444,0,0,0,0

64305,32152,64304,1455,4177,960656,0,0,1000,9

64306,32153,64307,4181,2434,850801,1000,1,1000,40

64307,32153,64306,2434,4181,95067,1000,1,1,144

64308,32154,64309,1237,4280,6138,1000,120,1000,40

64309,32154,64308,4280,1237,1037145,250,10,1000,42

64310,32155,64311,1357,4280,173398,10000,5000,1000,144

64311,32155,64310,4280,1357,585612,250,10,1000,42

64312,32156,64313,4181,2260,164660,1000,1,1000,40

64313,32156,64312,2260,4181,428412,1000,1,1,40

64314,32157,64315,4181,154,106749,1000,1,1000,40

64315,32157,64314,154,4181,936150,1000,10,1000,40

64316,32158,64317,4083,4181,27549,1000,1,1000,40

64317,32158,64316,4181,4083,959628,1000,1,1,40

64318,32159,64319,1415,4275,503206,1000,1,1,40

64319,32159,64318,4275,1415,281786,1000,1,1000,40

64320,32160,64321,4181,1426,744618,1000,1,1000,40

64321,32160,64320,1426,4181,561028,0,4000,1000,30

64322,32161,64323,4265,971,1040761,1000,1,1000,40

64323,32161,64322,971,4265,61471,1000,100,1,144

64324,32162,64325,2518,4282,698334,1000,15,1000,40

64325,32162,64324,4282,2518,418708,1000,1,1000,40

64326,32163,64327,4282,2468,764108,1000,1,1000,40

64327,32163,64326,2468,4282,35807,0,1000,1000,30

64328,32164,64329,2595,3934,695432,0,0,0,0

64329,32164,64328,3934,2595,189953,1000,1,1000,40

64330,32165,64331,274,4290,986411,1000,10,1,14

64331,32165,64330,4290,274,217768,1000,1,1000,40

64332,32166,64333,899,1270,1055115,1000,1,1000,40

64333,32166,64332,1270,899,35398,1000,1000,1000,30

64334,32167,64335,2708,3882,168996,1000,1,1000,40

64335,32167,64334,3882,2708,1120769,11,523000000,1000,40

64336,32168,64337,4195,4085,653320,1000,1,1000,40

64337,32168,64336,4085,4195,367691,1000,1,1,40

64338,32169,64339,4290,194,72592,1000,1,1000,40

64339,32169,64338,194,4290,802572,1000,10,1,14

64340,32170,64341,4290,971,27380,1000,1,1000,40

64341,32170,64340,971,4290,949238,1000,100,1,144

64342,32171,64343,2708,1440,914447,1000,1,1000,40

64343,32171,64342,1440,2708,194390,1000,2500,1000,40

64344,32172,64345,2487,3160,689290,1000,1,1000,40

64345,32172,64344,3160,2487,477178,5000,20,10000,42

64346,32173,64347,1870,3997,602012,210,53,1000,14

64347,32173,64346,3997,1870,295156,1000,1,1000,144

64348,32174,64349,1465,192,888727,2000,100,1000,200

64349,32174,64348,192,1465,73767,1000,10,1,14

64350,32175,64351,4296,723,346510,1000,1,1000,40

64351,32175,64350,723,4296,987857,1000,10,1,14

64352,32176,64353,840,969,678571,1000,1000,1000,40

64353,32176,64352,969,840,430455,1000,1,1,40

64354,32177,64355,4257,4184,326500,1000,1,1000,40

64355,32177,64354,4184,4257,857705,1000,1,1000,40

64356,32178,64357,3356,573,314303,1000,1,1000,40

64357,32178,64356,573,3356,972454,0,0,0,0

64358,32179,64359,4301,1210,477605,1000,1,1000,40

64359,32179,64358,1210,4301,828260,1000,1,1,40

64360,32180,64361,778,4301,556503,1000,1,1,40

64361,32180,64360,4301,778,582188,1000,1,1000,40

64362,32181,64363,1424,2348,391835,0,1000,1000,30

64363,32181,64362,2348,1424,494111,1000,1,1,40

64364,32182,64365,4094,1268,626317,1000,10,1,14

64365,32182,64364,1268,4094,325150,900,1999,1000,30

64366,32183,64367,2017,3997,78008,1,1,1000,35

64367,32183,64366,3997,2017,1020177,900,1,1000,40

64368,32184,64369,4251,1136,971546,1000,99,1000,40

64369,32184,64368,1136,4251,132228,0,1000,1000,30

64370,32185,64371,4472,1309,102737,1000,1,1000,40

64371,32185,64370,1309,4472,1273040,1000,1,1,40

64372,32186,64373,1455,4258,215643,0,0,1000,9

64373,32186,64372,4258,1455,878273,800,1,1,24

64374,32187,64375,3442,1459,448976,1000,1,1000,40

64375,32187,64374,1459,3442,382329,1000,1,1000,40

64376,32188,64377,4303,1209,839890,1000,1,1000,40

64377,32188,64376,1209,4303,355391,1000,1,1,40

64378,32189,64379,4291,1429,112485,1000,1,1000,40

64379,32189,64378,1429,4291,932796,1000,1,1000,40

64380,32190,64381,1455,858,320973,0,0,1000,9

64381,32190,64380,858,1455,1026758,0,0,0,0

64382,32191,64383,2645,4257,11039,1000,1,1,40

64383,32191,64382,4257,2645,965071,0,1,1000,40

64384,32192,64385,4258,1429,732147,800,1,1000,24

64385,32192,64384,1429,4258,168656,1000,1,1000,40

64386,32193,64387,3839,1440,890694,1000,1,1,40

64387,32193,64386,1440,3839,43441,1000,2500,1000,40

64388,32194,64389,1465,3839,553327,3000,500,1000,120

64389,32194,64388,3839,1465,92786,1000,1,1,40

64390,32195,64391,4305,4075,250326,1000,1,1000,40

64391,32195,64390,4075,4305,605318,1000,1,1000,40

64392,32196,64393,1465,4311,842126,3000,500,1000,120

64393,32196,64392,4311,1465,220298,1000,1,1000,40

64394,32197,64395,1358,4280,906051,0,0,1,29

64395,32197,64394,4280,1358,339219,1,10,1000,7

64396,32198,64397,4184,4280,226747,1000,1,1000,40

64397,32198,64396,4280,4184,708499,500,15,1000,7

64398,32199,64399,4230,4280,275672,0,0,0,0

64399,32199,64398,4280,4230,768901,250,10,1000,42

64400,32200,64401,2874,4204,883006,1000,1,1000,40

64401,32200,64400,4204,2874,318829,10,1,1,40

64402,32201,64403,4204,801,738042,10,1,1000,40

64403,32201,64402,801,4204,297455,1000,1,1000,40

64404,32202,64405,3938,2504,49709,1000,1,1,40

64405,32202,64404,2504,3938,553504,1000,2500,1000,40

64406,32203,64407,4247,178,549558,1000,10,1000,40

64407,32203,64406,178,4247,550138,1000,10,1,14

64408,32204,64409,3845,1843,1361979,1000,1000,1000,40

64409,32204,64408,1843,3845,1038,666,1,1,40

64410,32205,64411,2768,3363,193011,1000,1,1000,40

64411,32205,64410,3363,2768,690949,1000,1,1000,40

64412,32206,64413,4316,2411,352080,0,0,0,0

64413,32206,64412,2411,4316,1085297,1000,1,1,40

64414,32207,64415,2768,2473,434136,1000,1,1,40

64415,32207,64414,2473,2768,293523,0,800,1000,30

64416,32208,64417,2768,1389,856822,1000,1,1,40

64417,32208,64416,1389,2768,207203,0,800,1000,30

64418,32209,64419,2004,247,432937,1000,1,0,40

64419,32209,64418,247,2004,626891,1000,1,1000,14

64420,32210,64421,4083,4317,633364,1000,1,1000,40

64421,32210,64420,4317,4083,852400,0,0,0,0

64422,32211,64423,378,1455,424688,0,0,0,0

64423,32211,64422,1455,378,427132,0,0,1000,9

64424,32212,64425,2004,1455,401745,1000,1,1,40

64425,32212,64424,1455,2004,717491,0,1000,1000,9

64426,32213,64427,1386,4316,467122,4,56,1,144

64427,32213,64426,4316,1386,570195,0,0,0,0

64428,32214,64429,1386,4316,1181812,4,56,1,144

64429,32214,64428,4316,1386,49661,0,0,0,0

64430,32215,64431,912,4316,403088,1000,1,1,40

64431,32215,64430,4316,912,651260,0,0,0,0

64432,32216,64433,4316,1374,422765,0,0,0,0

64433,32216,64432,1374,4316,222799,3,101,1,144

64434,32217,64435,4316,235,76258,0,0,0,0

64435,32217,64434,235,4316,850007,1000,1,1000,40

64436,32218,64437,1465,955,1086659,3000,500,1000,120

64437,32218,64436,955,1465,39572,1000,1,1000,40

64438,32219,64439,3356,1336,138670,1000,1,1000,40

64439,32219,64438,1336,3356,631558,1000,1,1000,40

64440,32220,64441,4301,1439,576993,1000,1,1000,40

64441,32220,64440,1439,4301,163701,1000,1,1,40

64442,32221,64443,1446,4301,621451,1000,1,1000,40

64443,32221,64442,4301,1446,230578,1000,1,1000,40

64444,32222,64445,1413,4351,322393,995,1,1,40

64445,32222,64444,4351,1413,560340,0,0,0,0

64446,32223,64447,1710,937,1035393,1999,299,1000,14

64447,32223,64446,937,1710,388225,1000,1,0,40

64448,32224,64449,247,1416,450377,1000,1,1000,14

64449,32224,64448,1416,247,60082,1000,2400,0,40

64450,32225,64451,4321,1332,870603,399,1,1000,144

64451,32225,64450,1332,4321,145971,1000,1,1000,40

64452,32226,64453,4321,971,678854,399,1,1000,144

64453,32226,64452,971,4321,304854,1000,100,1,144

64454,32227,64455,1455,4321,123571,0,0,1000,9

64455,32227,64454,4321,1455,1004274,399,1,1000,144

64456,32228,64457,4251,1136,499132,1000,99,1000,40

64457,32228,64456,1136,4251,543654,0,1000,1000,30

64458,32229,64459,4008,4319,574085,1000,1,1000,40

64459,32229,64458,4319,4008,261116,1,1,1,40

64460,32230,64461,1275,1465,217554,1000,1,1000,40

64461,32230,64460,1465,1275,468602,3000,500,1000,120

64462,32231,64463,4321,1374,896398,399,1,1000,144

64463,32231,64462,1374,4321,281483,3,101,1,144

64464,32232,64465,4325,1389,520236,1,10,1000,40

64465,32232,64464,1389,4325,771111,0,1000,1000,30

64466,32233,64467,2469,4325,1019680,0,1000,1000,30

64467,32233,64466,4325,2469,115723,1,10,1000,40

64468,32234,64469,1310,4325,474713,0,1000,1000,30

64469,32234,64468,4325,1310,225380,1,10,1000,40

64470,32235,64471,1426,4325,880002,0,1000,1000,30

64471,32235,64470,4325,1426,169314,1,10,1000,40

64472,32236,64473,1308,4325,837154,0,1000,1000,30

64473,32236,64472,4325,1308,370644,1,10,1000,40

64474,32237,64475,1781,4347,85605,1000,1,1,40

64475,32237,64474,4347,1781,943431,1000,1,1000,40

64476,32238,64477,191,1415,1154717,1000,10,1000,14

64477,32238,64476,1415,191,128621,1000,1,0,40

64478,32239,64479,4349,1429,224667,1000,1,1000,40

64479,32239,64478,1429,4349,963896,1000,1,1,40

64480,32240,64481,4349,4080,525231,1000,1,1000,40

64481,32240,64480,4080,4349,65106,0,0,0,0

64482,32241,64483,4009,1218,394104,1000,1,1,40

64483,32241,64482,1218,4009,652667,1000,1,1000,120

64484,32242,64485,4009,1442,446121,1000,1,1,40

64485,32242,64484,1442,4009,639618,0,1000,1000,30

64486,32243,64487,799,4204,294578,100,1,1000,48

64487,32243,64486,4204,799,1014731,10,1,1000,40

64488,32244,64489,1459,4325,226523,1000,1,1,40

64489,32244,64488,4325,1459,430215,1,10,1000,40

64490,32245,64491,1429,4325,617820,1000,1,1,40

64491,32245,64490,4325,1429,339800,1,10,1000,40

64492,32246,64493,3356,4325,696178,1000,1,1,40

64493,32246,64492,4325,3356,213999,1,10,1000,40

64494,32247,64495,1358,4325,570588,0,0,1,29

64495,32247,64494,4325,1358,486644,1,10,1000,40

64496,32248,64497,2094,4325,459125,0,0,1,15

64497,32248,64496,4325,2094,346772,1,10,1000,40

64498,32249,64499,4301,1413,243706,1000,1,1000,40

64499,32249,64498,1413,4301,651203,995,1,1,40

64500,32250,64501,1310,4335,402015,0,800,1000,30

64501,32250,64500,4335,1310,170633,1000,1,1000,40

64502,32251,64503,465,4301,543532,1000,1,1,40

64503,32251,64502,4301,465,172070,0,0,0,0

64504,32252,64505,4332,1365,559956,0,0,0,0

64505,32252,64504,1365,4332,202829,1000,1,1000,40

64506,32253,64507,1207,4335,226287,0,800,1000,30

64507,32253,64506,4335,1207,768871,1000,1,1000,40

64508,32254,64509,1453,4258,285982,1000,1,1000,40

64509,32254,64508,4258,1453,1030850,800,1,1000,24

64510,32255,64511,4301,860,171710,1000,1,1000,40

64511,32255,64510,860,4301,1041537,1000,10,1,14
